id_w1,ppethm,ppeducat,sex,ppincimp,ppwork,xparty7
1465407,4,3,0,12,0,6
1072346,0,3,1,12,6,0
1251452,3,2,0,7,1,2
1073061,3,2,1,14,0,6
1073610,0,1,0,13,0,2
1482481,0,1,0,5,1,1
1075681,0,2,0,8,4,1
1075811,2,3,0,15,6,1
1075939,0,3,0,19,0,2
1076058,0,3,0,15,0,0
1076329,0,3,1,19,0,1
1076433,0,3,0,9,3,0
1077180,0,3,1,5,0,6
1077486,2,2,0,18,0,5
1077496,0,1,0,6,0,1
1077503,0,3,0,16,0,5
1077989,0,3,0,5,6,5
1078037,0,0,1,5,1,2
1078244,4,1,0,12,0,6
1078326,0,1,0,15,0,1
1078388,0,1,1,11,6,2
1078661,0,3,0,15,4,2
1078825,0,3,1,12,6,0
1079264,0,3,0,11,0,1
1079631,0,3,1,7,0,4
1079768,0,2,1,11,0,1
1079836,0,2,1,10,6,2
1080171,0,2,1,19,6,4
1080223,0,2,0,9,0,2
1080273,1,2,0,11,0,3
1080327,1,2,0,11,0,6
1080642,3,3,1,13,0,4
1080648,3,0,0,5,0,4
1080658,0,3,0,9,0,3
1080686,0,2,1,12,0,2
1081276,4,3,0,16,0,2
1081320,0,2,1,13,0,4
1081331,0,3,1,14,0,0
1081424,0,2,1,6,4,0
1081530,0,3,1,0,0,0
1082571,1,2,1,12,0,6
1452834,0,1,0,12,1,2
1083104,0,3,0,5,0,1
1083488,0,3,1,15,0,5
1083582,0,3,1,17,0,4
1084207,0,1,0,15,0,0
1085035,0,2,1,12,0,6
1085540,2,2,1,15,0,2
1086278,4,3,0,18,4,2
1086906,0,3,0,19,0,0
1087699,0,3,0,15,0,5
1088020,0,1,1,5,1,0
1088722,0,3,0,19,4,5
1088865,0,1,0,10,4,0
1090276,0,1,1,12,0,2
1392484,0,2,0,9,0,2
1090667,0,3,0,15,0,1
1091132,0,2,0,11,0,4
1091210,3,3,0,12,0,5
1091220,0,3,1,17,4,6
1091240,0,3,1,10,0,6
1091429,0,3,0,15,0,0
1091450,3,2,1,9,0,0
1091526,0,2,0,13,0,2
1091538,0,1,0,10,4,4
1091569,1,2,1,6,0,6
1091717,0,3,0,18,1,2
1093083,0,2,1,13,0,1
1092226,0,1,1,16,4,0
1092500,4,2,0,8,4,2
1092504,0,3,1,12,0,4
1092856,3,3,0,16,0,2
1093110,0,3,0,16,0,1
1093162,0,3,1,9,0,4
1093238,0,1,0,15,0,0
1093393,0,3,0,19,0,1
1093626,0,3,1,16,0,5
1093825,0,2,1,13,0,4
1094967,0,3,0,17,0,5
1095041,0,3,1,16,0,5
1095090,0,3,1,11,1,4
1095211,3,2,0,13,0,5
1095325,0,3,0,19,0,4
1095353,0,2,0,12,4,2
1095618,4,3,0,14,0,2
1095948,1,2,0,17,0,6
1095976,0,1,1,1,6,1
1096003,0,3,1,11,0,6
1096182,0,3,1,17,0,6
1096211,0,2,1,17,0,2
1096439,0,3,1,14,1,5
1096780,1,1,1,0,5,4
1097010,1,1,0,5,1,6
1097156,0,1,1,11,6,2
1097658,2,3,1,18,0,4
1097698,0,1,1,10,0,1
1098854,2,3,1,15,0,4
1099166,3,1,1,8,0,6
1099169,0,1,1,7,0,4
1100308,0,3,0,17,0,6
1100334,2,3,0,20,0,5
1100347,0,2,1,20,6,0
1101638,0,3,1,14,1,2
1101950,0,3,1,16,0,6
1102415,0,3,0,15,0,2
1108054,0,3,0,20,0,2
1110057,0,1,1,12,0,0
1110089,0,2,1,8,6,0
1110159,0,3,1,20,0,6
1110183,0,2,0,11,0,1
1110246,0,3,1,19,0,0
1110281,3,3,1,18,0,2
1110376,3,2,0,9,0,0
1112706,0,3,1,12,0,5
1110671,3,2,1,15,1,1
1454169,1,1,0,10,1,1
1110763,0,3,1,8,0,2
1110808,0,2,0,6,4,2
1110813,3,1,0,18,0,1
1110828,0,3,0,15,0,6
1110889,0,2,0,15,0,2
1110931,3,1,0,12,0,2
1110972,0,2,0,19,1,6
1111197,0,3,0,10,4,1
1111283,0,2,1,16,6,2
1111299,0,3,1,16,6,1
1111563,0,3,1,18,0,1
1111600,2,1,1,12,4,0
1111850,0,3,1,8,6,1
1111855,0,2,1,19,0,2
1111891,3,1,0,8,0,2
1539777,0,2,1,11,0,4
1112038,0,1,1,4,0,4
1112263,0,3,0,13,0,2
1112865,0,2,1,20,0,2
1112883,0,1,1,8,0,4
1112925,3,3,0,18,0,4
1113122,3,1,1,3,4,0
1113295,0,3,0,17,0,2
1113319,0,2,1,15,0,1
1113379,0,3,1,20,0,6
1113382,0,2,0,0,4,0
1113415,0,3,0,16,4,0
1113480,2,2,0,13,0,6
1113508,0,1,0,14,0,1
1113588,0,2,0,13,4,6
1113598,0,1,0,15,0,6
1113708,4,2,0,13,4,3
1113800,0,2,0,12,0,6
1113948,0,3,1,14,0,5
1114436,3,2,1,5,0,4
1114472,3,1,1,17,0,6
1114550,0,1,1,13,0,0
1115014,0,3,0,19,1,0
1115024,0,3,1,15,0,5
1171698,3,2,0,10,5,4
1115403,0,3,1,14,6,2
1115630,0,1,0,13,0,1
1115640,1,1,0,3,4,6
1115695,2,3,1,15,0,6
1115719,0,2,0,7,2,2
1115973,0,2,1,5,4,6
1116066,0,2,1,13,6,6
1116367,0,3,1,12,0,6
1117040,0,2,1,15,4,4
1117131,0,3,1,11,0,6
1117243,0,2,1,7,5,4
1117388,0,3,1,17,4,6
1117425,0,1,0,8,4,0
1117444,0,2,0,18,0,0
1117476,0,0,0,8,4,6
1117638,0,2,1,7,4,1
1117677,0,3,0,18,0,4
1117766,0,3,1,15,0,0
1117960,0,3,0,16,0,4
1118124,0,1,1,9,4,6
1118565,0,2,0,16,0,6
1118936,0,3,1,20,6,5
1119051,1,3,1,10,0,6
1119273,0,2,0,0,0,5
1119888,2,3,0,0,1,4
1120137,0,2,1,8,0,1
1120286,0,3,0,12,0,6
1120349,0,1,0,10,0,0
1120554,2,3,1,16,0,1
1120626,0,1,0,9,0,2
1120713,0,1,1,17,0,0
1120731,1,2,1,14,0,6
1120942,0,3,1,13,6,2
1120959,0,2,0,7,4,1
1121039,0,2,1,14,4,0
1121209,3,2,0,12,1,6
1121223,0,2,0,16,0,1
1121233,2,2,0,14,0,5
1121317,0,2,0,12,0,1
1121554,0,2,1,16,0,1
1121747,4,2,0,11,4,1
1121753,4,2,0,10,4,5
1121809,0,3,1,4,3,5
1122946,2,3,0,17,0,2
1123007,0,2,1,16,0,0
1123293,0,3,0,13,1,2
1123529,3,2,0,12,1,2
1123600,0,3,0,17,0,2
1123969,0,3,0,12,0,2
1124038,0,1,1,4,3,4
1124486,0,2,1,14,1,4
1124520,0,3,1,18,0,4
1124593,3,3,0,15,1,2
1124940,0,1,0,13,0,1
1125123,0,3,0,15,0,2
1125182,0,2,1,6,0,1
1125190,0,3,0,12,4,0
1457561,0,0,0,14,0,0
1125337,0,1,1,11,4,0
1125646,0,2,1,15,0,1
1125711,0,2,0,14,0,2
1125962,0,2,0,18,0,0
1126029,3,1,1,12,4,5
1127057,0,1,1,10,1,1
1127672,0,1,0,7,4,6
1128277,0,2,0,11,0,0
1129035,0,3,1,17,1,4
1129202,0,1,1,3,0,2
1129771,0,3,1,19,1,2
1129777,3,1,1,1,3,2
1129972,0,3,0,11,1,4
1130202,0,3,1,12,5,0
1130803,2,2,0,10,3,2
1130813,4,2,0,8,0,5
1130917,0,1,0,15,4,2
1131118,3,2,0,15,0,6
1131219,2,3,0,20,0,5
1131649,0,2,1,15,0,1
1131746,0,2,0,18,1,5
1131949,1,3,1,12,0,1
1131972,0,3,0,20,0,0
1132171,0,2,1,16,0,1
1132262,1,2,1,7,0,6
1132363,0,2,0,4,0,3
1388198,0,0,0,4,5,1
1132608,0,3,1,15,6,1
1132814,0,3,0,19,0,6
1133578,0,0,1,10,4,4
1134155,0,3,0,12,1,2
1309968,0,3,0,20,0,0
1207325,4,3,0,12,0,2
1134905,3,3,0,10,0,0
1134952,0,3,0,17,0,0
1135019,0,2,1,16,0,4
1135183,1,3,1,15,0,6
1135283,0,2,0,10,1,2
1135335,0,1,1,17,4,5
1135839,0,2,0,18,0,5
1135916,0,2,1,10,4,5
1135951,0,1,0,3,6,1
1136560,4,0,0,8,4,1
1136922,0,1,0,17,0,1
1136982,0,2,1,14,4,4
1137113,0,3,1,14,1,0
1137131,0,2,0,12,4,6
1137275,0,2,0,19,0,0
1137759,0,3,0,16,0,2
1137762,0,3,1,10,4,5
1137835,0,3,1,13,0,0
1138106,0,3,0,17,0,4
1138677,0,2,1,7,0,6
1138746,0,3,0,15,0,2
1138785,0,2,1,10,4,6
1138850,0,3,1,17,0,4
1140488,3,1,0,15,0,5
1140932,0,2,0,16,0,0
1141060,0,2,0,14,0,4
1141163,1,3,1,17,0,4
1141400,1,2,0,15,1,6
1141407,0,3,1,7,4,2
1141501,0,3,0,18,1,4
1141624,3,1,1,13,0,6
1142350,0,1,0,3,1,2
1142881,0,3,0,20,0,6
1142949,0,1,1,9,0,2
1143081,0,1,0,12,4,6
1143257,0,2,0,14,5,0
1143604,0,3,0,20,0,4
1143773,0,1,1,5,5,0
1143820,0,1,0,20,1,0
1143877,1,2,0,10,1,4
1143894,0,3,1,5,0,4
1144003,2,1,1,11,4,1
1144010,0,2,0,18,0,4
1144054,0,1,1,8,4,2
1144219,0,3,0,7,0,6
1144625,0,3,0,14,4,5
1145132,0,3,0,16,0,1
1145162,0,2,0,11,0,2
1145264,0,3,0,14,4,2
1145556,0,3,1,14,0,6
1145973,0,1,0,6,0,5
1146292,0,2,0,11,4,0
1146353,0,3,1,17,0,0
1146436,0,3,0,10,0,1
1146663,0,3,1,18,0,1
1146677,0,1,1,13,0,1
1146719,0,3,0,14,0,1
1147474,0,3,1,20,6,5
1147518,0,2,1,13,0,0
1147851,0,3,0,17,4,2
1148068,0,3,1,11,0,6
1148103,0,1,0,7,0,1
1148600,0,2,1,10,0,1
1148607,0,1,0,15,0,1
1148823,0,0,0,3,5,4
1149402,1,1,0,9,0,6
1149459,3,3,0,15,0,2
1149601,0,2,0,15,1,2
1150680,1,1,1,4,0,5
1151035,0,3,0,20,4,0
1151264,0,1,0,10,0,3
1151900,0,3,1,16,1,4
1152600,1,1,1,12,0,6
1152774,0,3,1,15,0,1
1153198,3,1,0,13,0,1
1153679,1,2,1,1,0,6
1154020,0,3,0,16,0,4
1154077,0,1,0,10,0,2
1154343,0,2,0,12,0,1
1154447,0,2,0,17,4,6
1154869,0,2,0,10,3,0
1155218,0,2,0,11,0,2
1155586,3,1,0,7,0,6
1155682,4,2,0,9,0,2
1155836,0,2,1,3,4,5
1155858,0,1,0,17,0,0
1156103,3,3,0,13,4,4
1156336,0,1,1,6,6,1
1156404,1,3,1,17,0,6
1156434,0,3,0,15,4,0
1157165,0,1,1,11,6,0
1157194,0,1,1,11,4,5
1157257,0,2,0,15,0,0
1157361,0,2,1,18,0,1
1157505,1,1,0,13,0,6
1157522,0,3,1,15,0,2
1158048,0,3,0,17,0,4
1158383,1,3,1,13,4,4
1158852,0,2,1,18,6,0
1159055,4,2,0,7,0,5
1159326,0,3,1,13,0,1
1159482,3,3,0,11,0,5
1159641,4,3,0,18,0,4
1159974,0,3,0,14,0,5
1159991,0,3,0,18,0,2
1160608,0,2,1,12,0,0
1160618,0,1,1,5,0,0
1160681,2,3,0,12,4,4
1161196,0,2,0,15,4,2
1161392,0,3,1,12,0,0
1162389,0,2,0,16,0,2
1162394,0,2,0,16,0,1
1162471,3,2,1,18,6,6
1162661,0,3,0,12,0,0
1162685,0,3,1,16,0,6
1162810,3,2,0,7,0,6
1163145,0,1,0,13,0,2
1163578,1,3,0,15,0,4
1163731,0,2,0,15,0,0
1163752,0,1,0,14,0,6
1164086,1,2,0,5,0,4
1480786,0,1,0,9,0,4
1165640,3,2,0,12,4,6
1454731,1,1,0,10,0,4
1166090,0,3,0,6,4,0
1166164,0,2,1,13,6,0
1166264,4,2,0,0,5,4
1166346,0,3,1,14,4,5
1166508,0,3,0,16,0,4
1166710,2,3,0,14,0,5
1166938,0,3,0,12,0,2
1167215,3,1,1,10,0,2
1167275,0,3,1,13,0,2
1167728,0,3,0,4,1,4
1167778,0,2,0,0,4,4
1167892,0,3,1,13,0,5
1167898,0,3,1,17,0,2
1167938,3,3,0,19,0,1
1169718,0,1,1,12,4,1
1170062,0,2,1,14,0,0
1170104,0,3,0,8,1,2
1170394,0,3,0,19,0,6
1338686,0,2,0,13,0,0
1170985,1,3,0,18,4,4
1175415,0,3,0,18,0,4
1171257,3,0,0,2,5,5
1570171,3,1,1,13,0,4
1171448,0,3,1,19,6,6
1171801,0,2,0,14,0,4
1171916,0,3,1,16,0,2
1171962,0,1,1,8,4,0
1172096,3,2,0,12,3,6
1172099,3,3,0,20,0,4
1172333,0,2,1,14,4,6
1172335,1,2,0,10,5,6
1172411,0,1,1,13,0,2
1172507,2,3,0,14,3,4
1172760,0,3,1,12,4,6
1172963,0,3,0,15,0,4
1173379,0,3,0,17,0,4
1173524,0,2,0,15,1,0
1173557,1,1,1,2,5,6
1174075,2,1,1,3,0,5
1174261,0,2,0,16,0,1
1174631,1,3,1,13,1,5
1174637,2,3,0,18,0,2
1174661,0,3,0,18,0,1
1174709,3,2,1,10,0,5
1174738,0,3,0,18,0,1
1175112,3,1,1,12,0,2
1175509,2,1,1,9,0,5
1175539,0,2,1,16,1,6
1176096,4,3,1,13,0,5
1176280,3,2,0,11,0,2
1176327,3,0,0,9,0,5
1176597,3,0,1,15,6,2
1176861,3,1,1,13,6,6
1176922,0,3,1,15,4,2
1176936,0,1,1,9,3,4
1177144,0,3,1,10,4,0
1177192,0,3,1,19,0,4
1177542,0,1,0,12,0,2
1177720,0,2,0,15,4,6
1177842,0,2,0,9,1,6
1177920,0,1,0,6,4,1
1178118,0,2,1,12,0,2
1178428,0,2,1,13,4,2
1179441,3,0,1,3,0,4
1179452,3,0,1,7,0,6
1179637,3,2,0,16,0,0
1179714,0,3,0,19,0,6
1179908,0,3,1,12,0,4
1179945,0,3,0,13,0,6
1179964,0,2,1,19,0,2
1179973,0,3,0,13,0,1
1180014,0,1,1,11,4,5
1180413,0,3,0,14,0,0
1180521,1,0,1,1,3,5
1180551,0,3,0,17,0,0
1180769,4,3,0,0,0,4
1180881,0,1,0,12,0,0
1180952,0,2,0,17,1,1
1181039,0,2,0,15,1,1
1181163,0,3,1,16,0,4
1181306,3,2,0,13,4,6
1181399,0,3,1,15,4,6
1181699,1,1,0,10,0,6
1181871,1,3,1,12,0,4
1181915,0,2,1,3,4,1
1181990,0,1,1,10,0,2
1182037,1,2,1,11,0,6
1182125,0,2,1,14,0,0
1182206,0,3,1,15,4,4
1182253,0,2,0,20,0,0
1182447,0,1,1,9,4,4
1182522,0,3,1,13,1,4
1182577,0,3,0,20,0,2
1182592,1,0,1,6,0,6
1453955,0,3,0,13,0,0
1183262,0,2,1,7,1,4
1183318,0,3,1,17,1,6
1295488,0,3,1,12,1,0
1183568,0,3,1,15,0,0
1408057,1,1,0,7,0,4
1184730,0,3,0,19,0,2
1185391,0,3,0,17,0,1
1185474,0,2,0,16,0,0
1468514,0,3,1,17,6,0
1185652,0,3,1,13,0,6
1186703,0,2,0,15,0,6
1186747,3,3,1,11,0,5
1186783,0,1,1,11,4,0
1187611,4,3,0,14,0,6
1187615,0,3,1,12,4,4
1188013,4,3,1,5,4,6
1189365,0,3,0,15,0,0
1189890,0,2,1,8,0,4
1191189,0,2,0,16,0,2
1195921,3,3,1,14,0,6
1200996,1,3,0,16,3,5
1202148,0,3,1,19,1,4
1208912,0,3,0,12,0,4
1209836,1,2,0,12,0,6
1209898,1,2,1,6,0,6
1210112,0,3,0,17,0,0
1210167,0,3,0,19,4,0
1210174,3,3,0,8,0,5
1210229,0,3,1,17,6,2
1210307,0,1,0,3,0,6
1211465,3,0,1,3,5,6
1212480,1,0,0,0,6,5
1211736,0,3,0,15,0,6
1211753,0,1,0,13,4,5
1211802,0,2,1,18,0,5
1211870,0,2,1,11,1,0
1211884,0,0,0,13,0,5
1211977,0,3,1,12,0,6
1211995,0,2,1,17,0,6
1212045,3,1,0,12,0,0
1212081,0,2,0,15,0,0
1212086,0,3,0,15,0,4
1212163,0,1,1,10,0,0
1212167,0,3,1,12,4,4
1352063,2,3,0,14,0,4
1212380,0,3,0,10,0,6
1213453,0,2,0,13,0,4
1213822,0,2,0,10,0,6
1213947,0,3,0,15,0,0
1214108,1,2,1,5,6,6
1214364,1,1,1,16,0,6
1214673,0,3,1,18,0,5
1215723,0,2,1,12,0,1
1215972,0,1,1,20,0,6
1216090,1,3,1,17,0,6
1216338,0,3,0,13,0,0
1216448,0,3,1,14,0,6
1216472,2,3,1,17,0,6
1216495,1,3,1,20,6,6
1216559,0,3,0,18,0,6
1216586,0,3,1,15,0,6
1216699,0,1,1,3,0,0
1216837,2,3,1,16,0,0
1430654,0,2,1,12,0,4
1217070,0,1,0,15,4,3
1217156,0,2,0,8,0,0
1265630,0,2,1,13,0,5
1217670,0,2,0,6,0,0
1217813,3,1,0,5,3,6
1217815,2,1,1,15,0,1
1217823,0,2,0,15,6,1
1217965,0,1,0,7,4,5
1217995,3,2,0,15,0,4
1218133,0,3,0,14,4,1
1218244,3,2,1,11,0,5
1218519,0,3,0,18,0,1
1218615,0,1,0,13,0,1
1454186,3,2,0,12,0,5
1219100,0,1,1,5,4,5
1219124,3,3,0,12,0,0
1219738,3,3,1,17,0,4
1220019,1,3,1,12,0,4
1220028,3,2,0,12,0,2
1220231,0,2,1,14,6,0
1220290,0,3,0,15,4,1
1220978,0,1,1,7,4,6
1221572,0,3,1,10,0,0
1222036,0,3,1,17,0,6
1222106,0,3,1,11,0,6
1222409,2,3,0,7,0,4
1222410,1,0,1,2,5,4
1222437,3,1,0,10,0,5
1222565,0,3,1,16,0,5
1222828,0,3,0,12,4,2
1222872,0,2,1,2,1,6
1222878,0,1,1,13,3,2
1223015,0,0,0,7,5,3
1223042,0,2,0,3,4,0
1225367,1,1,0,1,5,6
1223374,0,3,1,11,0,0
1223994,3,1,0,12,4,0
1224199,0,2,0,11,0,6
1224469,1,3,1,15,0,6
1224495,0,3,0,15,4,6
1224770,0,1,0,8,0,4
1225011,0,1,1,11,0,0
1226402,0,1,1,14,4,6
1226772,4,2,1,12,0,0
1226843,2,3,1,14,1,2
1226844,0,1,1,6,4,1
1227010,0,1,0,6,0,2
1227550,3,2,0,16,3,4
1227673,0,3,0,14,0,4
1227816,2,2,1,9,3,6
1228091,2,3,1,17,0,6
1228273,1,3,1,13,5,5
1228323,3,1,0,13,0,3
1228440,0,3,1,10,0,4
1228799,0,3,1,20,1,1
1228876,0,1,1,12,4,6
1228927,1,3,1,17,0,6
1229102,0,3,0,11,0,0
1229308,0,3,0,15,4,2
1229515,4,2,0,20,2,1
1229887,0,0,1,10,4,2
1230316,0,2,1,13,0,2
1230335,2,1,1,11,4,0
1230646,0,2,1,7,0,4
1230700,0,2,0,11,4,1
1230718,0,3,1,3,1,2
1230970,3,3,1,16,0,1
1231175,1,1,1,6,0,4
1231193,0,2,1,10,0,5
1231607,0,3,0,16,0,2
1231769,4,1,1,8,1,0
1231882,0,3,1,16,0,1
1231900,0,3,1,18,4,1
1384198,0,0,1,14,6,2
1232659,0,1,0,14,0,2
1341833,0,3,1,10,0,6
1232722,0,2,0,6,5,6
1232839,0,2,1,13,6,2
1232900,0,2,1,13,0,6
1233107,0,3,0,11,4,2
1233484,0,3,0,19,0,1
1233683,0,2,0,13,0,2
1233935,0,1,1,7,4,1
1234332,0,1,1,11,0,0
1235221,0,1,1,16,0,0
1235556,2,3,0,18,4,6
1235690,3,2,1,4,0,1
1235782,0,3,0,18,1,0
1236253,0,2,0,11,4,2
1236300,0,1,1,12,4,1
1236645,0,1,1,12,0,4
1236847,1,2,1,12,0,4
1236961,0,1,1,6,6,4
1237123,0,3,0,15,0,1
1237780,0,1,0,16,0,0
1438571,0,0,0,0,4,4
1238290,0,3,1,11,0,1
1238804,0,2,0,9,4,2
1239209,0,3,1,15,4,6
1433215,0,3,0,11,0,6
1239275,0,3,1,16,0,5
1239329,0,3,0,20,0,1
1239776,0,3,0,15,4,0
1239917,3,0,0,6,4,4
1240378,3,2,0,15,0,5
1240412,0,2,1,10,0,1
1240601,0,3,1,13,4,0
1241278,0,2,1,12,0,4
1241389,0,1,0,12,0,4
1241875,0,3,1,15,0,6
1242264,0,2,0,10,4,0
1242278,0,3,1,16,6,6
1243966,0,3,0,14,0,0
1244031,0,1,0,9,6,4
1244157,3,1,0,14,4,5
1244286,0,3,0,15,4,4
1244312,0,3,0,18,4,1
1244349,0,2,1,15,4,0
1244426,1,3,1,19,0,6
1244585,0,1,0,10,4,0
1246323,2,3,0,17,4,1
1246510,3,3,1,12,1,6
1246589,4,3,0,13,0,4
1246654,0,2,1,13,0,0
1246809,2,3,1,12,1,6
1246970,0,2,1,3,5,2
1247498,0,3,0,11,0,6
1247535,3,2,0,13,0,2
1247599,3,2,0,9,0,5
1247634,3,1,0,10,0,6
1247718,1,3,1,6,0,6
1247739,0,2,0,0,3,2
1247823,1,2,0,8,0,5
1248448,0,3,1,18,6,6
1248465,0,1,1,12,0,1
1248587,0,2,1,15,0,1
1248620,4,3,1,0,0,2
1248798,0,3,1,15,5,0
1248815,0,3,0,17,0,4
1249101,0,1,0,9,4,6
1249122,0,2,0,18,0,5
1249185,0,1,1,17,0,1
1249324,3,1,1,3,0,5
1249479,0,1,0,8,4,2
1249560,0,3,0,16,0,6
1249608,0,3,1,15,0,5
1250030,0,0,0,9,6,6
1250261,0,2,1,12,0,4
1250282,0,1,1,6,4,0
1250723,0,3,0,15,0,0
1251208,2,2,1,15,4,0
1251786,0,2,0,9,4,2
1251860,3,1,0,9,1,5
1252778,0,3,0,14,1,4
1253066,0,3,0,8,1,0
1253683,0,3,0,14,0,2
1253844,0,2,1,12,6,4
1254102,0,1,1,5,5,0
1254292,0,3,0,12,4,0
1254380,0,1,1,12,0,0
1254402,0,3,0,11,1,2
1254564,0,2,0,11,0,6
1254581,0,3,0,19,3,4
1254587,0,2,0,10,6,0
1254662,0,3,0,20,0,0
1254677,0,3,0,18,1,2
1254744,0,3,0,16,0,1
1254817,0,3,1,19,0,2
1255044,0,3,0,16,0,0
1255098,0,1,1,3,0,2
1255446,0,3,0,17,0,5
1255728,0,1,1,6,6,5
1255843,0,1,0,13,0,1
1259508,0,1,1,10,1,2
1259522,0,1,0,10,0,0
1259693,0,3,1,19,0,1
1259791,0,3,0,17,0,1
1260014,0,2,0,14,0,2
1260241,0,1,1,16,4,6
1260362,0,3,0,15,0,2
1260384,0,3,1,20,6,4
1260657,2,3,1,10,0,6
1260999,0,3,1,16,0,4
1264495,3,0,1,10,4,1
1264769,0,1,0,20,0,0
1264950,0,3,0,11,0,6
1265297,0,1,1,19,4,0
1266172,0,3,0,16,4,1
1266330,2,3,0,15,0,6
1267531,0,3,0,5,0,4
1268031,0,1,1,1,0,2
1268079,0,2,0,9,3,2
1268366,0,2,1,0,0,1
1271444,0,2,1,19,4,4
1271688,1,3,1,12,0,4
1508709,0,0,0,8,0,2
1272435,0,2,0,9,0,4
1272463,3,1,1,0,0,5
1273162,0,1,1,14,0,0
1273240,0,2,1,4,4,1
1273483,0,1,0,11,0,0
1273515,0,3,0,19,0,1
1273655,0,2,0,16,4,0
1273659,1,3,0,15,2,4
1273724,0,1,0,15,4,2
1274081,0,1,0,0,5,4
1274607,0,2,0,9,4,2
1274688,0,2,1,14,1,1
1274890,1,2,1,7,1,6
1274906,0,2,1,11,1,0
1275222,3,0,1,8,4,2
1275267,0,2,1,15,0,1
1275870,0,3,1,17,4,2
1275872,3,0,1,8,0,5
1275942,0,3,0,17,0,0
1275949,0,3,1,15,0,0
1281594,0,3,1,16,0,2
1281914,2,3,0,10,0,4
1282109,0,3,1,14,6,0
1282916,0,3,0,9,4,2
1284012,0,1,1,15,0,6
1284535,3,3,0,15,0,6
1284601,0,1,1,12,0,2
1284656,0,2,0,13,3,4
1284815,0,1,1,10,0,2
1284840,0,3,0,13,0,1
1284842,0,2,1,13,4,2
1285182,3,2,1,11,3,5
1285292,0,3,0,18,0,6
1285372,0,1,0,11,0,4
1285382,0,2,0,10,4,1
1285383,0,2,0,5,1,4
1285507,0,3,0,17,0,0
1285570,0,3,0,16,0,1
1285607,0,3,1,13,4,4
1285913,1,1,1,1,5,3
1285921,2,3,0,20,0,4
1286634,0,2,0,16,4,0
1286746,1,3,1,12,0,5
1286773,0,2,1,10,4,5
1286804,0,2,0,15,1,4
1286823,3,1,1,12,0,6
1286875,0,3,0,17,4,2
1287086,3,1,1,12,4,6
1287329,0,2,0,13,4,5
1287388,4,2,1,15,0,6
1287451,0,1,1,15,0,6
1287579,1,3,1,12,4,6
1288029,0,3,0,13,0,1
1288287,0,3,0,17,4,0
1288696,0,2,1,12,0,4
1289469,0,1,1,12,4,0
1289626,0,3,0,14,4,5
1289809,2,3,1,16,0,5
1293766,0,3,1,14,0,6
1293797,0,3,0,11,1,6
1295225,0,3,1,15,0,6
1296650,0,3,0,10,4,2
1297003,1,2,1,15,0,5
1297213,3,3,0,14,0,6
1297268,0,3,0,15,1,4
1297751,1,1,1,3,5,6
1297913,0,2,1,13,0,0
1298034,3,1,1,10,0,2
1298095,0,2,0,14,4,0
1298374,0,3,0,15,0,6
1298441,0,1,0,8,6,4
1298732,0,0,1,12,4,0
1299039,2,3,1,19,0,5
1300135,3,2,1,8,6,4
1300521,0,3,0,16,0,6
1300734,0,2,1,19,0,2
1300742,0,3,0,17,4,6
1300854,4,3,1,20,0,3
1300987,0,3,0,18,0,0
1301022,4,2,1,15,6,0
1301041,0,2,1,13,2,2
1301496,0,2,0,9,0,6
1301614,0,1,0,13,0,0
1301754,0,3,0,19,1,6
1302215,0,2,0,17,0,4
1302230,0,3,0,13,0,1
1302470,0,1,0,16,1,4
1302619,0,1,1,7,4,6
1302925,0,3,0,16,1,4
1303076,0,1,1,11,0,2
1303164,0,2,0,12,0,1
1303186,0,1,0,12,0,4
1303708,3,1,1,15,0,2
1303837,0,3,1,13,0,1
1304441,0,3,1,14,0,0
1305625,1,2,1,12,0,6
1307229,0,2,0,15,0,0
1307388,0,3,1,12,0,5
1307536,3,2,1,14,0,1
1307747,0,2,0,9,4,3
1307794,0,2,1,8,0,4
1307981,0,3,1,20,6,0
1308394,0,2,1,8,4,0
1308449,3,1,0,6,4,6
1310188,0,1,1,9,4,2
1310284,3,3,0,20,0,2
1310294,0,2,1,10,1,0
1310304,0,3,1,13,0,5
1310323,4,2,1,10,1,4
1310338,0,2,1,15,4,5
1310398,0,3,1,13,0,2
1310604,1,3,1,6,0,6
1310702,0,2,0,16,0,2
1310817,4,1,0,13,0,1
1311245,3,1,1,8,0,4
1311480,3,1,1,16,4,6
1311523,0,3,1,16,1,5
1311566,0,3,1,16,6,4
1311614,0,3,0,12,3,2
1311864,3,2,1,10,0,6
1312389,0,2,1,14,6,0
1312546,0,0,0,9,0,1
1312805,0,3,0,18,0,6
1313128,0,1,0,9,4,4
1313816,0,3,0,9,0,0
1313839,0,1,1,6,6,1
1313930,0,3,0,15,0,6
1314306,0,2,1,7,4,4
1314544,0,2,0,15,0,0
1314838,3,2,0,14,0,4
1315481,0,3,1,20,6,0
1315523,3,2,1,8,4,6
1315606,0,1,1,16,0,0
1315699,0,1,0,9,0,5
1315922,0,3,1,12,4,2
1316281,0,3,0,14,0,4
1317250,0,3,1,14,0,6
1317253,0,3,1,16,0,4
1318464,4,2,1,16,6,0
1318941,0,3,0,13,0,4
1319038,3,1,1,13,0,6
1319050,0,1,1,0,4,3
1319423,0,1,0,12,0,3
1319473,0,2,0,11,4,0
1319720,0,0,0,0,5,6
1319759,0,3,0,15,0,0
