id_w1,ppethm,ppeducat,sex,ppincimp,ppwork,xparty7
1125337,0,1,1,11,4,0
1127057,0,1,1,10,1,1
1128277,0,2,0,11,0,0
1129035,0,3,1,17,1,4
1129202,0,1,1,3,0,2
1130917,0,1,0,15,4,2
1131118,3,2,0,15,0,6
1131219,2,3,0,20,0,5
1131746,0,2,0,18,1,5
1131949,1,3,1,12,0,1
1131972,0,3,0,20,0,0
1132262,1,2,1,7,0,6
1132363,0,2,0,4,0,3
1132608,0,3,1,15,6,1
1133578,0,0,1,10,4,4
1134155,0,3,0,12,1,2
1134905,3,3,0,10,0,0
1135019,0,2,1,16,0,4
1135183,1,3,1,15,0,6
1135283,0,2,0,10,1,2
1135335,0,1,1,17,4,5
1135916,0,2,1,10,4,5
1135951,0,1,0,3,6,1
1136560,4,0,0,8,4,1
1136922,0,1,0,17,0,1
1137131,0,2,0,12,4,6
1137275,0,2,0,19,0,0
1137759,0,3,0,16,0,2
1137762,0,3,1,10,4,5
1138746,0,3,0,15,0,2
1138785,0,2,1,10,4,6
1139953,0,3,1,16,0,0
1141060,0,2,0,14,0,4
1141163,1,3,1,17,0,4
1141407,0,3,1,7,4,2
1141501,0,3,0,18,1,4
1142064,0,3,0,11,0,6
1142949,0,1,1,9,0,2
1143257,0,2,0,14,5,0
1143820,0,1,0,20,1,0
1143877,1,2,0,10,1,4
1143894,0,3,1,5,0,4
1144003,2,1,1,11,4,1
1144054,0,1,1,8,4,2
1144625,0,3,0,14,4,5
1145162,0,2,0,11,0,2
1145264,0,3,0,14,4,2
1146292,0,2,0,11,4,0
1146353,0,3,1,17,0,0
1146663,0,3,1,18,0,1
1146677,0,1,1,13,0,1
1146719,0,3,0,14,0,1
1147518,0,2,1,13,0,0
1147851,0,3,0,17,4,2
1148068,0,3,1,11,0,6
1148600,0,2,1,10,0,1
1148823,0,0,0,3,5,4
1151035,0,3,0,20,4,0
1151264,0,1,0,10,0,3
1151900,0,3,1,16,1,4
1152479,0,1,0,18,0,0
1152600,1,1,1,12,0,6
1153198,3,1,0,13,0,1
1153679,1,2,1,1,0,6
1154020,0,3,0,16,0,4
1154077,0,1,0,10,0,2
1154343,0,2,0,12,0,1
1155218,0,2,0,11,0,2
1155836,0,2,1,3,4,5
1155858,0,1,0,17,0,0
1156103,3,3,0,13,4,4
1156336,0,1,1,6,6,1
1156434,0,3,0,15,4,0
1156580,1,3,1,14,4,6
1157165,0,1,1,11,6,0
1157257,0,2,0,15,0,0
1157361,0,2,1,18,0,1
1158048,0,3,0,17,0,4
1158774,0,3,0,15,0,1
1158852,0,2,1,18,6,0
1159326,0,3,1,13,0,1
1159482,3,3,0,11,0,5
1159974,0,3,0,14,0,5
1159991,0,3,0,18,0,2
1160496,0,2,1,5,0,0
1160681,2,3,0,12,4,4
1161366,0,1,1,8,4,2
1161474,0,3,0,15,0,6
1164086,1,2,0,5,0,4
1165640,3,2,0,12,4,6
1166090,0,3,0,6,4,0
1166164,0,2,1,13,6,0
1166508,0,3,0,16,0,4
1167215,3,1,1,10,0,2
1167728,0,3,0,4,1,4
1167938,3,3,0,19,0,1
1169718,0,1,1,12,4,1
1170062,0,2,1,14,0,0
1171698,3,2,0,10,5,4
1171916,0,3,1,16,0,2
1172099,3,3,0,20,0,4
1172333,0,2,1,14,4,6
1172411,0,1,1,13,0,2
1173524,0,2,0,15,1,0
1174661,0,3,0,18,0,1
1174709,3,2,1,10,0,5
1175415,0,3,0,18,0,4
1175539,0,2,1,16,1,6
1176280,3,2,0,11,0,2
1176327,3,0,0,9,0,5
1176597,3,0,1,15,6,2
1176936,0,1,1,9,3,4
1177192,0,3,1,19,0,4
1177720,0,2,0,15,4,6
1178118,0,2,1,12,0,2
1179441,3,0,1,3,0,4
1179964,0,2,1,19,0,2
1180551,0,3,0,17,0,0
1180881,0,1,0,12,0,0
1180952,0,2,0,17,1,1
1181039,0,2,0,15,1,1
1181399,0,3,1,15,4,6
1181502,0,0,0,6,0,2
1181915,0,2,1,3,4,1
1181990,0,1,1,10,0,2
1182037,1,2,1,11,0,6
1182125,0,2,1,14,0,0
1182447,0,1,1,9,4,4
1182522,0,3,1,13,1,4
1185391,0,3,0,17,0,1
1186703,0,2,0,15,0,6
1189365,0,3,0,15,0,0
1191189,0,2,0,16,0,2
1202148,0,3,1,19,1,4
1207325,4,3,0,12,0,2
1209836,1,2,0,12,0,6
1210229,0,3,1,17,6,2
1210307,0,1,0,3,0,6
1211736,0,3,0,15,0,6
1211802,0,2,1,18,0,5
1211870,0,2,1,11,1,0
1211884,0,0,0,13,0,5
1211995,0,2,1,17,0,6
1212086,0,3,0,15,0,4
1212380,0,3,0,10,0,6
1213428,0,1,0,7,0,2
1213822,0,2,0,10,0,6
1215972,0,1,1,20,0,6
1216090,1,3,1,17,0,6
1216448,0,3,1,14,0,6
1216586,0,3,1,15,0,6
1216699,0,1,1,3,0,0
1217156,0,2,0,8,0,0
1217670,0,2,0,6,0,0
1217815,2,1,1,15,0,1
1217995,3,2,0,15,0,4
1218615,0,1,0,13,0,1
1219100,0,1,1,5,4,5
1220028,3,2,0,12,0,2
1220290,0,3,0,15,4,1
1220978,0,1,1,7,4,6
1222106,0,3,1,11,0,6
1222409,2,3,0,7,0,4
1222437,3,1,0,10,0,5
1223015,0,0,0,7,5,3
1223374,0,3,1,11,0,0
1223994,3,1,0,12,4,0
1224199,0,2,0,11,0,6
1224770,0,1,0,8,0,4
1225367,1,1,0,1,5,6
1225429,0,3,1,15,4,6
1226402,0,1,1,14,4,6
1226844,0,1,1,6,4,1
1227010,0,1,0,6,0,2
1227673,0,3,0,14,0,4
1228273,1,3,1,13,5,5
1228876,0,1,1,12,4,6
1229102,0,3,0,11,0,0
1229308,0,3,0,15,4,2
1229515,4,2,0,20,2,1
1230646,0,2,1,7,0,4
1230718,0,3,1,3,1,2
1231193,0,2,1,10,0,5
1231607,0,3,0,16,0,2
1231769,4,1,1,8,1,0
1231882,0,3,1,16,0,1
1232659,0,1,0,14,0,2
1233107,0,3,0,11,4,2
1233935,0,1,1,7,4,1
1236253,0,2,0,11,4,2
1236645,0,1,1,12,0,4
1238290,0,3,1,11,0,1
1239776,0,3,0,15,4,0
1239917,3,0,0,6,4,4
1242278,0,3,1,16,6,6
1243966,0,3,0,14,0,0
1244031,0,1,0,9,6,4
1244286,0,3,0,15,4,4
1244349,0,2,1,15,4,0
1244407,0,3,1,12,0,6
1246510,3,3,1,12,1,6
1246809,2,3,1,12,1,6
1247599,3,2,0,9,0,5
1247634,3,1,0,10,0,6
1247739,0,2,0,0,3,2
1248448,0,3,1,18,6,6
1248587,0,2,1,15,0,1
1248681,0,2,1,7,4,1
1249101,0,1,0,9,4,6
1249185,0,1,1,17,0,1
1249479,0,1,0,8,4,2
1249906,0,1,1,3,5,5
1250030,0,0,0,9,6,6
1250261,0,2,1,12,0,4
1250282,0,1,1,6,4,0
1250723,0,3,0,15,0,0
1251208,2,2,1,15,4,0
1252778,0,3,0,14,1,4
1253066,0,3,0,8,1,0
1253683,0,3,0,14,0,2
1253844,0,2,1,12,6,4
1254102,0,1,1,5,5,0
1254587,0,2,0,10,6,0
1254662,0,3,0,20,0,0
1254677,0,3,0,18,1,2
1255044,0,3,0,16,0,0
1255098,0,1,1,3,0,2
1259791,0,3,0,17,0,1
1260384,0,3,1,20,6,4
1260999,0,3,1,16,0,4
1264769,0,1,0,20,0,0
1265630,0,2,1,13,0,5
1266330,2,3,0,15,0,6
1271444,0,2,1,19,4,4
1272463,3,1,1,0,0,5
1273162,0,1,1,14,0,0
1273483,0,1,0,11,0,0
1273515,0,3,0,19,0,1
1273655,0,2,0,16,4,0
1274081,0,1,0,0,5,4
1275870,0,3,1,17,4,2
1281914,2,3,0,10,0,4
1282916,0,3,0,9,4,2
1284012,0,1,1,15,0,6
1284535,3,3,0,15,0,6
1284815,0,1,1,10,0,2
1285292,0,3,0,18,0,6
1285382,0,2,0,10,4,1
1285383,0,2,0,5,1,4
1285607,0,3,1,13,4,4
1285921,2,3,0,20,0,4
1286746,1,3,1,12,0,5
1286773,0,2,1,10,4,5
1286804,0,2,0,15,1,4
1286875,0,3,0,17,4,2
1288287,0,3,0,17,4,0
1288652,0,1,0,8,5,4
1288696,0,2,1,12,0,4
1293766,0,3,1,14,0,6
1293797,0,3,0,11,1,6
1294341,0,2,0,18,6,6
1295225,0,3,1,15,0,6
1297003,1,2,1,15,0,5
1297751,1,1,1,3,5,6
1297913,0,2,1,13,0,0
1300521,0,3,0,16,0,6
1300742,0,3,0,17,4,6
1300854,4,3,1,20,0,3
1301022,4,2,1,15,6,0
1301614,0,1,0,13,0,0
1302215,0,2,0,17,0,4
1302925,0,3,0,16,1,4
1303076,0,1,1,11,0,2
1303186,0,1,0,12,0,4
1304441,0,3,1,14,0,0
1307229,0,2,0,15,0,0
1307388,0,3,1,12,0,5
1307536,3,2,1,14,0,1
1307747,0,2,0,9,4,3
1307981,0,3,1,20,6,0
1308394,0,2,1,8,4,0
1308449,3,1,0,6,4,6
1309775,0,3,1,5,4,6
1310284,3,3,0,20,0,2
1310304,0,3,1,13,0,5
1310398,0,3,1,13,0,2
1310604,1,3,1,6,0,6
1311480,3,1,1,16,4,6
1311523,0,3,1,16,1,5
1311566,0,3,1,16,6,4
1312389,0,2,1,14,6,0
1312546,0,0,0,9,0,1
1313839,0,1,1,6,6,1
1313930,0,3,0,15,0,6
1314306,0,2,1,7,4,4
1314544,0,2,0,15,0,0
1314838,3,2,0,14,0,4
1315523,3,2,1,8,4,6
1315606,0,1,1,16,0,0
1315699,0,1,0,9,0,5
1315922,0,3,1,12,4,2
1316281,0,3,0,14,0,4
1318464,4,2,1,16,6,0
1318941,0,3,0,13,0,4
1319720,0,0,0,0,5,6
1322120,0,3,0,8,4,4
1322312,0,2,0,8,0,6
1322435,0,1,1,10,4,5
1322638,0,2,1,16,4,4
1322739,3,3,0,14,0,6
1323117,0,1,0,15,4,5
1323783,0,2,0,20,4,2
1324288,0,3,0,14,0,6
1324519,1,2,0,16,4,2
1324526,0,1,0,16,4,0
1324904,1,3,0,20,0,1
1325493,0,3,0,17,1,4
1325643,0,2,0,13,4,2
1326244,0,1,0,17,6,4
1326625,0,1,0,15,0,2
1326700,0,3,1,14,0,1
1327159,2,3,0,11,0,4
1327944,0,3,0,14,0,6
1328322,0,1,0,13,0,2
1328618,0,1,1,16,6,5
1329042,0,1,1,9,4,4
1329598,0,3,1,14,0,6
1329613,0,3,0,13,0,5
1330437,1,3,1,14,1,6
1331835,0,0,1,13,6,5
1333211,0,2,1,14,6,2
1333232,0,1,1,18,4,0
1334237,3,3,0,11,0,5
1334698,1,3,0,8,3,5
1334707,0,0,1,6,4,1
1334767,0,1,1,0,0,5
1334892,3,1,0,12,4,4
1336306,0,3,1,19,0,4
1336900,0,0,1,8,5,2
1338952,0,1,0,11,4,1
1339590,0,1,0,12,4,0
1339709,0,1,1,12,0,0
1340097,0,1,1,4,4,5
1341269,1,2,1,14,4,6
1341833,0,3,1,10,0,6
1342323,0,3,1,17,3,1
1342900,0,3,1,11,0,4
1344562,4,1,0,13,0,4
1344834,0,1,1,6,5,0
1345002,0,0,1,1,5,4
1345154,0,3,0,13,4,0
1345280,0,3,0,11,4,6
1345646,1,3,0,12,4,6
1346846,1,2,0,15,0,6
1347232,0,3,1,14,0,5
1348384,3,2,0,7,0,5
1349465,0,0,0,6,4,4
1350395,0,3,1,16,0,2
1350604,1,3,0,11,0,5
1350906,0,1,0,10,0,4
1351155,0,2,1,14,4,6
1352410,0,3,0,19,4,0
1352421,0,2,1,15,0,2
1353358,1,3,0,13,4,6
1353506,2,3,0,8,4,5
1354488,3,2,1,0,0,2
1355076,1,2,1,13,0,6
1355259,0,3,1,12,0,4
1355852,0,3,0,9,0,2
1357332,0,3,1,18,0,5
1357366,3,1,1,15,6,1
1357590,0,1,0,9,4,2
1357787,1,2,1,14,0,6
1357794,0,1,1,8,4,1
1357904,0,3,1,15,6,4
1357920,0,1,1,10,4,4
1358122,3,3,0,19,3,6
1358193,0,2,0,10,4,0
1359288,1,2,1,20,0,6
1359667,0,2,1,14,4,0
1364642,0,1,1,6,5,5
1365030,1,1,1,0,0,6
1367037,0,2,0,15,0,5
1367308,0,2,0,14,4,2
1367997,0,3,0,16,0,2
1369417,0,3,0,17,0,1
1369569,3,2,1,15,6,6
1369755,0,3,1,14,0,0
1369882,0,1,0,12,1,2
1370584,0,1,0,12,4,0
1370649,0,3,1,12,0,2
1371956,0,2,1,8,0,5
1372378,0,1,1,9,6,4
1373678,0,3,0,10,0,6
1373753,0,0,0,0,4,6
1374291,0,3,0,14,0,2
1374987,1,2,1,6,0,6
1376776,1,3,0,15,0,2
1376779,3,3,0,16,0,2
1376782,0,1,0,0,3,5
1376862,0,1,1,12,6,2
1377167,0,3,0,14,0,4
1377290,0,3,1,19,6,2
1377471,0,0,0,12,1,0
1380306,0,3,0,14,1,2
1380520,0,3,1,18,0,1
1380698,0,3,1,14,0,6
1382745,0,1,1,9,4,0
1383217,0,3,0,10,1,2
1385034,0,2,0,17,0,2
1385523,0,2,0,11,4,5
1385815,0,3,1,15,0,1
1385846,0,3,1,18,0,1
1385849,0,3,1,12,4,4
1385871,3,0,0,11,5,5
1385907,0,1,0,13,0,2
1385913,3,2,1,9,0,2
1386245,4,3,1,12,0,6
1386265,3,3,0,12,0,4
1386304,0,1,1,9,4,2
1386359,0,2,0,2,0,5
1386950,0,1,1,10,1,5
1388556,0,2,0,15,0,1
1388557,0,1,0,8,5,2
1388872,0,1,0,10,4,2
1389337,0,2,0,18,0,2
1389489,0,2,1,11,0,0
1389494,0,3,0,17,0,2
1389719,3,3,0,15,0,5
1389967,0,1,0,12,3,6
1391049,0,2,1,15,4,0
1391220,0,3,0,17,1,5
1391303,2,1,1,7,0,5
1391403,1,3,1,6,4,6
1391463,0,3,1,16,0,4
1393043,3,3,1,10,3,6
1393419,2,0,0,3,5,6
1393439,3,3,1,18,6,4
1393752,0,3,1,20,4,2
1393780,2,3,1,19,0,2
1394228,0,3,1,9,4,0
1395304,0,3,1,10,0,4
1395732,0,1,0,12,4,2
1396011,0,3,0,16,1,5
1396068,0,3,0,12,4,2
1397937,3,2,1,5,1,6
1398058,0,3,0,10,4,6
1398308,0,3,0,13,0,0
1398312,0,1,0,12,4,6
1398483,0,2,0,17,0,2
1399479,0,2,1,11,0,0
1399500,3,0,0,8,0,6
1399573,4,3,0,14,0,2
1399697,0,1,0,12,4,6
1400423,3,1,1,5,4,4
1400982,0,3,1,12,0,5
1401953,3,2,1,14,0,4
1405210,0,3,0,13,0,2
1405269,3,3,0,17,1,5
1405870,0,1,1,2,5,0
1405899,0,3,1,10,0,5
1406111,1,3,0,12,0,6
1406271,3,2,0,10,0,5
1406806,0,1,0,12,4,4
1407251,0,3,1,17,6,5
1407773,0,1,0,10,1,2
1408352,0,2,0,14,0,2
1408547,0,3,0,15,4,5
1408783,0,3,1,16,0,4
1410712,3,1,0,9,1,4
1410838,3,1,1,0,0,5
1411185,4,2,1,16,4,5
1411198,0,2,0,14,4,5
1412281,0,3,1,0,1,6
1412883,0,1,0,3,5,2
1413366,0,2,1,13,0,0
1414936,2,3,0,20,4,5
1415100,0,3,1,10,4,6
1415249,0,3,1,14,0,2
1415764,0,1,0,8,0,6
1416050,0,1,0,10,5,0
1416182,0,2,1,18,6,5
1416183,0,3,0,15,0,1
1416310,0,3,1,18,6,1
1416723,0,3,0,19,4,5
1416766,0,1,0,13,0,0
1417173,0,3,1,18,1,6
1417246,0,2,0,11,4,5
1417258,0,3,0,13,4,0
1418529,0,1,0,10,0,0
1418637,0,2,0,11,0,6
1419307,0,2,0,11,0,0
1420053,0,1,0,20,0,0
1421177,0,3,1,15,4,6
1421214,0,3,0,15,0,2
1422195,1,2,1,12,4,5
1422724,0,3,1,15,1,0
1423813,2,3,1,16,0,2
1423875,2,3,0,15,0,2
1424998,1,2,1,8,4,2
1425041,0,2,1,9,0,5
1425279,0,1,1,11,4,5
1426078,0,2,0,16,0,2
1426569,0,1,0,13,5,0
1427105,0,2,1,14,0,0
1427249,0,3,0,17,0,0
1427268,0,1,1,8,6,1
1427313,0,3,0,15,0,0
1427859,1,3,0,17,0,1
1428049,3,2,0,14,4,1
1428148,1,2,0,8,3,6
1428334,1,2,0,12,4,6
1428556,0,2,0,7,4,0
1428716,0,2,1,12,4,6
1428895,0,2,1,4,5,2
1429120,0,2,1,13,1,0
1429171,0,3,0,16,0,1
1429323,0,2,0,16,1,6
1429442,0,2,0,10,4,5
1429511,0,0,0,6,5,2
1429781,0,3,1,19,0,2
1429951,0,3,0,11,0,5
1430321,0,1,1,18,0,4
1430517,0,3,0,15,0,6
1430848,0,3,0,20,0,1
1430849,0,3,0,15,4,2
1430878,0,1,0,12,4,6
1430904,1,2,0,7,4,6
1431166,0,3,1,14,1,4
1431330,1,3,1,7,5,6
1431349,0,0,0,5,1,6
1431704,0,2,1,12,0,2
1432799,3,3,1,12,0,2
1432862,0,3,0,17,0,0
1432910,3,2,0,5,1,6
1433603,0,2,1,12,1,2
1433930,4,2,1,6,5,4
1435073,0,3,0,13,0,2
1435124,0,2,0,14,0,6
1435954,0,2,0,13,0,0
1436287,0,3,0,8,5,6
1437184,0,3,1,10,0,4
1437361,0,2,1,16,0,2
1437468,0,2,1,11,0,1
1438571,0,0,0,0,4,4
1439106,4,2,1,11,4,2
1439271,4,3,1,18,4,6
1440508,0,3,0,14,0,0
1440553,0,2,0,12,0,2
1440598,0,3,0,14,0,6
1441370,2,3,0,16,0,6
1442001,0,1,1,0,0,2
1442497,0,2,0,11,0,0
1442548,0,3,0,1,4,2
1442695,0,3,1,16,4,6
1443047,1,1,0,11,0,4
1443426,1,2,1,15,0,6
1443566,0,2,0,15,0,2
1443815,0,1,1,11,4,5
1443934,2,3,1,11,0,1
1444620,0,3,1,12,0,5
1444982,3,3,0,7,4,0
1445600,0,1,1,15,6,0
1447679,2,2,1,7,0,4
1447803,0,3,0,18,0,2
1448049,0,2,1,18,0,6
1448486,0,3,1,14,0,6
1448620,3,1,1,16,4,6
1448761,0,2,1,9,0,6
1449040,0,2,1,7,0,2
1449286,0,3,0,8,0,0
1449708,0,2,1,12,1,2
1450421,3,0,0,9,0,6
1450876,3,3,1,12,4,6
1450892,0,3,0,19,0,6
1451451,0,3,0,16,0,6
1452205,0,1,1,12,0,1
1452851,0,1,0,13,0,2
1453546,1,3,1,7,4,6
1454186,3,2,0,12,0,5
1456975,0,1,1,11,0,0
1457488,0,3,0,18,4,6
1460407,0,3,0,15,0,2
1460409,3,2,1,13,0,6
1460831,0,1,1,16,0,6
1461095,0,2,0,14,0,1
1461366,0,1,1,12,6,1
1461387,0,3,1,9,0,3
1461472,0,3,1,16,0,6
1462522,0,1,1,12,4,5
1463231,0,1,1,14,0,2
1463474,0,3,1,15,0,0
1463567,0,0,1,9,0,3
1463639,0,2,1,8,1,4
1463657,0,1,1,10,0,1
1463687,0,2,0,14,0,4
1464301,0,3,0,17,0,6
1464336,0,2,0,11,5,4
1464858,0,1,0,12,4,2
1465015,0,3,1,10,4,0
1465060,0,3,0,18,4,0
1465198,0,2,1,19,0,0
1466052,0,3,1,15,0,4
1466696,0,1,0,6,4,4
1467076,0,2,1,9,4,0
1467210,0,2,1,15,0,1
1467309,0,1,1,13,3,5
1467473,0,3,1,20,4,6
1468062,3,1,0,9,1,6
1468188,0,3,1,20,0,1
1468216,1,2,1,12,0,6
1468514,0,3,1,17,6,0
1468609,0,1,0,14,0,1
1470314,0,3,0,17,4,2
1470714,0,2,1,0,0,4
1470929,0,2,0,13,0,0
1471072,2,2,1,11,0,0
1471132,0,3,1,15,0,6
1471244,0,2,0,11,0,0
1472088,0,2,1,9,3,0
1472775,0,1,1,15,4,2
1472776,0,1,1,13,0,3
1472832,0,2,1,15,0,2
1472949,3,0,1,14,6,6
1473740,0,3,0,16,0,0
1473834,4,3,0,10,4,0
1474726,3,1,0,0,0,2
1475258,0,3,0,17,4,5
1475348,0,0,1,3,5,4
1475569,0,2,0,12,4,5
1475573,0,1,0,6,0,1
1475830,1,1,1,8,0,6
1476106,0,2,0,11,0,0
1476197,0,1,1,7,4,3
1476204,0,2,0,0,2,4
1476241,0,2,0,18,1,0
1476880,0,3,0,15,0,2
1477748,0,3,1,11,0,4
1477999,0,2,1,10,6,2
1478607,0,1,0,15,0,6
1478743,0,1,0,14,4,2
1479231,0,3,0,16,0,0
1479993,0,1,1,12,0,4
1480548,0,1,1,6,4,5
1480615,0,2,0,15,0,0
1480792,0,3,0,12,3,0
1481231,0,2,1,6,0,1
1481281,0,1,0,15,0,0
1481727,0,0,0,4,0,4
1481915,4,0,1,7,4,2
1482309,0,2,0,14,4,0
1482481,0,1,0,5,1,1
1482968,0,3,1,15,0,1
1485737,0,3,1,15,0,0
1485826,0,2,0,8,3,3
1486280,1,2,0,5,4,6
1486488,3,1,1,15,6,2
1486615,0,3,1,12,4,2
1486622,0,3,1,11,3,5
1486647,0,2,0,13,0,4
1486788,1,2,1,14,0,5
1487797,0,2,0,15,4,1
1487850,0,2,1,8,0,6
1488008,0,3,0,11,4,0
1488021,0,3,1,13,0,6
1488034,0,2,0,8,4,4
1488892,0,3,0,11,0,2
1490365,0,2,1,14,4,4
1490926,0,3,1,19,0,4
1491112,4,3,0,19,0,1
1491338,3,2,0,11,0,4
1491704,0,1,1,15,0,2
1491984,0,1,1,14,4,2
1492209,0,1,1,5,0,2
1492240,0,0,0,13,5,2
1492500,0,1,1,14,4,0
1492679,0,3,1,19,0,6
1492681,2,3,1,19,0,4
1493069,0,2,1,15,4,0
1493607,1,3,0,14,0,2
1494467,0,1,1,10,4,0
1495715,0,2,1,20,0,6
1495806,0,2,0,1,1,0
1495950,0,1,0,12,0,1
1496160,0,2,1,17,4,2
1496449,0,2,0,17,0,6
1496505,1,2,1,20,0,4
1497043,3,3,1,14,0,2
1497116,0,2,0,17,0,0
1497343,0,2,1,18,0,0
1497423,3,1,1,3,4,6
1497615,0,1,1,16,4,2
1497624,0,0,0,8,0,4
1497761,0,3,1,15,0,2
1497851,0,1,1,13,3,6
1497934,1,0,0,0,0,6
1498189,0,1,1,12,0,2
1498433,0,2,0,13,0,1
1499779,3,1,1,13,6,4
1500546,0,3,1,12,4,6
1500912,2,3,0,10,0,4
1500942,0,2,1,4,6,6
1501433,1,1,1,3,4,6
1501925,3,0,0,12,3,6
1501936,0,3,0,18,1,4
1502071,1,1,0,13,4,6
1502272,0,1,0,17,4,2
1502299,2,3,0,17,0,5
1502354,0,3,1,14,6,1
1502503,0,0,0,3,6,2
1502587,0,3,1,20,0,6
1502843,0,2,0,12,0,5
1503334,1,2,0,5,0,5
1503702,0,1,0,8,0,4
1504045,0,3,0,17,0,2
1504301,0,3,0,10,0,6
1505170,3,2,0,7,1,4
1507054,0,1,1,10,6,2
1507061,3,0,1,8,4,4
1507071,0,3,1,20,3,1
1507287,0,2,1,13,4,6
1507350,2,3,0,17,0,4
1507800,3,0,0,7,4,4
1508335,0,3,0,18,0,6
1508879,0,3,0,12,0,0
1509770,0,2,1,15,0,0
1509813,1,1,0,3,4,6
1511448,1,1,1,12,0,6
1511812,0,3,0,12,0,1
1512770,0,2,1,3,4,0
1514295,0,3,1,19,6,4
1514334,0,3,0,17,0,0
1514772,0,0,1,4,4,3
1515538,0,0,0,8,1,2
1516473,1,1,1,14,0,5
1516699,0,2,0,16,0,4
1516760,0,3,0,13,0,6
1516882,0,1,1,9,6,0
1517019,0,2,1,9,4,5
1517998,3,0,0,6,4,0
1518663,3,3,1,20,0,4
1519752,0,1,1,17,0,1
1519865,0,1,0,13,0,0
1519956,3,1,1,8,0,4
1520249,0,1,1,13,0,6
1521149,4,2,0,12,4,2
1522017,0,2,1,11,0,4
1525752,2,3,0,13,0,1
1527012,3,0,1,11,0,0
1527537,0,1,1,10,3,1
1539336,0,1,0,6,5,6
1539583,0,2,1,15,0,1
1539589,2,2,1,16,0,5
1539614,0,0,1,4,5,6
1540469,0,1,1,3,1,4
1542590,0,2,1,12,5,1
1542955,0,3,1,17,0,6
1543014,0,3,1,11,0,1
1543423,3,3,0,14,0,5
1544613,0,3,0,19,0,2
1545651,0,1,1,13,0,6
1547467,0,3,1,14,4,4
1548766,2,3,1,13,0,5
1549344,0,3,0,16,1,2
1549547,0,1,0,13,4,0
1550762,0,2,0,14,0,2
1552549,3,0,0,15,0,4
1553052,0,3,0,12,0,2
1553128,0,2,1,17,0,6
1553129,0,2,0,13,0,2
1553329,4,3,1,18,0,6
1554352,0,2,0,15,0,5
1554698,0,3,0,7,0,6
1555833,0,1,0,10,1,6
1556033,0,1,1,5,4,4
1556185,2,1,1,14,6,6
1556462,3,3,0,16,0,5
1558862,0,2,0,7,0,4
1558868,0,2,1,8,6,0
1558984,0,3,1,19,0,6
1559029,0,1,0,9,4,2
1559336,0,2,0,10,0,4
1559486,0,0,0,9,0,2
1559531,0,1,1,11,6,2
1559863,0,3,0,17,3,4
1560598,0,3,1,15,0,6
1568731,2,2,1,11,4,2
1584062,0,2,1,16,0,2
1562552,-1,-1,-1,-1,-1,-1
1462206,0,1,1,9,1,0
1014991,1,3,1,17,0,6
567337,0,3,1,19,0,6
1298732,0,0,1,12,4,0
746855,0,2,1,18,0,5
910971,0,3,0,16,0,0
359810,0,2,1,11,4,4
1096465,0,3,0,19,0,5
1310188,0,1,1,9,4,2
437161,0,2,0,14,0,6
1560023,0,3,0,15,0,4
1244312,0,3,0,18,4,1
1556961,-1,-1,-1,-1,-1,-1
1369058,0,1,0,12,0,4
1463501,4,3,1,10,0,6
1121317,0,2,0,12,0,1
314109,0,3,1,20,0,2
1045675,4,3,1,12,1,4
1483881,3,2,0,0,5,6
1411850,3,0,0,0,0,2
1110813,3,1,0,18,0,1
971539,0,3,1,10,0,1
1032076,0,1,1,6,0,5
900933,4,3,0,10,1,2
434940,4,2,0,15,0,0
824945,0,3,1,14,4,6
1267171,0,3,0,18,4,2
1552831,0,1,0,11,0,0
1441668,0,1,0,16,1,2
638889,0,3,0,18,0,1
1254292,0,3,0,12,4,0
547295,0,1,1,12,0,5
1549907,0,1,0,14,0,2
1485505,0,1,1,10,1,2
660073,0,0,1,5,5,0
1543373,2,1,1,13,4,1
1161392,0,3,1,12,0,0
1547398,0,1,0,6,3,6
1336718,0,3,0,20,0,2
1254581,0,3,0,19,3,4
1179908,0,3,1,12,0,4
1328294,3,1,1,12,1,4
387814,0,2,0,14,1,2
890290,0,1,1,10,4,0
1040555,3,1,0,5,0,2
1285507,0,3,0,17,0,0
1502386,0,3,1,17,0,5
1125646,0,2,1,15,0,1
1021960,1,2,0,9,4,4
683076,0,3,0,15,0,6
1465407,4,3,0,12,0,6
1440000,0,2,1,20,1,2
1063045,0,1,0,13,1,4
1357276,0,1,0,4,0,2
768502,2,3,0,20,4,6
459944,0,0,1,4,6,0
1232722,0,2,0,6,5,6
1373694,0,1,0,6,4,2
326776,0,1,0,7,4,0
1541103,0,3,0,18,0,1
120901,0,2,0,10,0,1
1447639,0,3,1,16,0,1
373221,0,1,0,15,0,1
1539607,3,1,0,5,5,6
1171962,0,1,1,8,4,0
1539192,0,3,1,18,6,6
1185474,0,2,0,16,0,0
960603,0,1,1,1,4,2
1285372,0,1,0,11,0,4
590519,0,2,1,17,0,1
1521044,0,1,0,12,0,6
1360063,1,2,1,9,4,6
1498796,1,2,1,8,6,6
1325402,3,0,1,1,0,6
1523948,0,2,0,17,1,1
1029736,3,1,0,12,6,4
1459910,0,3,1,11,0,0
1442762,0,1,0,17,0,2
1183568,0,3,1,15,0,0
1425190,0,1,1,3,0,4
1408033,2,1,0,16,0,5
159894,0,3,1,18,0,4
824601,2,1,0,15,0,5
1497370,0,2,0,15,0,2
